id,nombre,es_default,altura,peso,experiencia_base,tipos,habilidades,habilidades_ocultas,hp,ataque,defensa,ataque_especial,defensa_especial,velocidad,total_movimientos,movimientos,descripcion,es_legendario,es_mitico,tasa_captura,felicidad_base,habitat,generacion,cadena_evolucion_url,sprite_frente,sprite_shiny,fecha_extraccion
133,eevee,True,3,65,65,normal,"run-away, adaptability, anticipation",anticipation,55,55,50,45,65,55,74,"pay-day, double-kick, sand-attack, headbutt, tackle, body-slam, take-down, double-edge, tail-whip, bite, growl, roar, dig, toxic, quick-attack, rage, mimic, double-team, reflect, focus-energy, bide, swift, skull-bash, rest, substitute, snore, curse, flail, protect, mud-slap, detect, endure, charm, swagger, attract, sleep-talk, heal-bell, return, frustration, baton-pass, iron-tail, hidden-power, rain-dance, sunny-day, shadow-ball, facade, helping-hand, wish, yawn, refresh, secret-power, hyper-voice, weather-ball, fake-tears, tickle, covet, calm-mind, natural-gift, trump-card, copycat, last-resort, captivate, synchronoise, round, echoed-voice, stored-power, retaliate, work-up, confide, baby-doll-eyes, laser-focus, tera-blast, trailblaze, alluring-voice",Un extraño Pokémon que se adapta a los entornos más hostiles gracias a sus diferentes evoluciones.,False,False,45,70,urban,generation-i,https://pokeapi.co/api/v2/evolution-chain/67/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/133.png,2026-02-19T13:58:37.890294
134,vaporeon,True,10,290,184,water,"water-absorb, hydration",hydration,130,65,60,110,95,65,98,"pay-day, double-kick, sand-attack, headbutt, tackle, body-slam, take-down, double-edge, tail-whip, bite, growl, roar, mist, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, aurora-beam, hyper-beam, strength, dig, toxic, quick-attack, rage, mimic, double-team, haze, reflect, focus-energy, bide, waterfall, swift, skull-bash, bubble, acid-armor, rest, substitute, snore, curse, protect, mud-slap, icy-wind, detect, endure, charm, swagger, attract, sleep-talk, heal-bell, return, frustration, baton-pass, iron-tail, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, whirlpool, hail, facade, helping-hand, yawn, secret-power, dive, hyper-voice, weather-ball, fake-tears, signal-beam, muddy-water, covet, calm-mind, water-pulse, brine, natural-gift, copycat, last-resort, aqua-ring, aqua-tail, giga-impact, captivate, round, echoed-voice, stored-power, scald, retaliate, work-up, confide, baby-doll-eyes, laser-focus, liquidation, flip-turn, tera-blast, trailblaze, chilling-water, alluring-voice","Prefiere las bellas costas. Con células parecidas al agua, podría fundirse en la misma.",False,False,45,70,urban,generation-i,https://pokeapi.co/api/v2/evolution-chain/67/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/134.png,2026-02-19T13:58:38.440581
135,jolteon,True,8,245,184,electric,"volt-absorb, quick-feet",quick-feet,65,65,60,110,95,130,97,"pay-day, double-kick, sand-attack, headbutt, tackle, body-slam, take-down, double-edge, tail-whip, pin-missile, bite, growl, roar, hyper-beam, strength, thunder-shock, thunderbolt, thunder-wave, thunder, dig, toxic, agility, quick-attack, rage, mimic, double-team, light-screen, reflect, focus-energy, bide, swift, skull-bash, flash, rest, substitute, snore, curse, protect, mud-slap, zap-cannon, detect, endure, charm, false-swipe, swagger, attract, sleep-talk, heal-bell, return, frustration, baton-pass, iron-tail, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, facade, charge, helping-hand, yawn, secret-power, hyper-voice, weather-ball, fake-tears, metal-sound, signal-beam, covet, calm-mind, shock-wave, natural-gift, copycat, last-resort, magnet-rise, giga-impact, thunder-fang, discharge, captivate, charge-beam, electro-ball, round, echoed-voice, stored-power, retaliate, volt-switch, work-up, electroweb, wild-charge, confide, eerie-impulse, electric-terrain, baby-doll-eyes, laser-focus, rising-voltage, tera-blast, trailblaze, alluring-voice",Todos los pelos de su cuerpo se ponen de punta si empieza a cargarse de electricidad.,False,False,45,70,urban,generation-i,https://pokeapi.co/api/v2/evolution-chain/67/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/135.png,2026-02-19T13:58:39.132131
136,flareon,True,9,250,184,fire,"flash-fire, guts",guts,65,130,60,95,110,65,94,"pay-day, double-kick, sand-attack, headbutt, tackle, body-slam, take-down, double-edge, tail-whip, leer, bite, growl, roar, ember, flamethrower, hyper-beam, strength, fire-spin, dig, toxic, quick-attack, rage, mimic, double-team, reflect, focus-energy, bide, smog, fire-blast, swift, skull-bash, rest, substitute, snore, curse, protect, scary-face, mud-slap, zap-cannon, detect, endure, charm, swagger, attract, sleep-talk, heal-bell, return, frustration, baton-pass, iron-tail, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, heat-wave, will-o-wisp, facade, helping-hand, superpower, yawn, endeavor, secret-power, hyper-voice, weather-ball, fake-tears, overheat, covet, calm-mind, natural-gift, copycat, last-resort, flare-blitz, giga-impact, fire-fang, lava-plume, captivate, flame-charge, round, echoed-voice, stored-power, incinerate, retaliate, work-up, confide, mystical-fire, baby-doll-eyes, laser-focus, burning-jealousy, scorching-sands, tera-blast, trailblaze, alluring-voice, temper-flare","Almacena llamas en su cuerpo, que alcanza una temperatura de 900 °C antes de un combate.",False,False,45,70,urban,generation-i,https://pokeapi.co/api/v2/evolution-chain/67/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/136.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/136.png,2026-02-19T13:58:39.872775
137,porygon,True,8,365,79,normal,"trace, download, analytic",analytic,65,60,70,85,75,40,87,"headbutt, tackle, take-down, double-edge, ice-beam, blizzard, psybeam, hyper-beam, solar-beam, thunder-shock, thunderbolt, thunder-wave, thunder, toxic, psychic, agility, rage, teleport, mimic, double-team, recover, barrier, reflect, bide, swift, skull-bash, dream-eater, flash, psywave, rest, sharpen, conversion, tri-attack, substitute, thief, nightmare, snore, curse, conversion-2, protect, zap-cannon, icy-wind, lock-on, endure, swagger, spark, sleep-talk, return, frustration, pain-split, iron-tail, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, facade, charge, trick, magic-coat, recycle, secret-power, signal-beam, aerial-ace, shock-wave, gravity, natural-gift, power-swap, guard-swap, last-resort, magnet-rise, giga-impact, zen-headbutt, trick-room, discharge, charge-beam, wonder-room, psyshock, telekinesis, foul-play, round, ally-switch, electroweb, confide, eerie-impulse, speed-swap, tera-blast",Pokémon creado por el hombre tras muchas investigaciones. Sus habilidades son básicas.,False,False,45,70,urban,generation-i,https://pokeapi.co/api/v2/evolution-chain/68/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/137.png,2026-02-19T13:58:40.889639
138,omanyte,True,4,75,71,"rock, water","swift-swim, shell-armor, weak-armor",weak-armor,35,40,100,90,55,35,80,"bind, slam, sand-attack, headbutt, horn-attack, body-slam, take-down, double-edge, leer, bite, supersonic, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, aurora-beam, rock-throw, toxic, rage, mimic, double-team, withdraw, haze, reflect, bide, waterfall, spike-cannon, constrict, rest, rock-slide, substitute, thief, snore, curse, protect, spikes, icy-wind, sandstorm, endure, rollout, swagger, attract, sleep-talk, return, frustration, hidden-power, rain-dance, ancient-power, rock-smash, whirlpool, hail, facade, knock-off, secret-power, dive, rock-tomb, tickle, muddy-water, iron-defense, mud-shot, rock-blast, water-pulse, gyro-ball, brine, natural-gift, wring-out, toxic-spikes, rock-polish, earth-power, captivate, stealth-rock, smack-down, round, scald, shell-smash, reflect-type, confide, meteor-beam",Pokémon prehistórico que vivió en el océano primordial. Para nadar se valía de sus 10 tentáculos.,False,False,45,70,sea,generation-i,https://pokeapi.co/api/v2/evolution-chain/69/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/138.png,2026-02-19T13:58:41.408885
139,omastar,True,10,350,173,"rock, water","swift-swim, shell-armor, weak-armor",weak-armor,70,60,125,115,70,55,86,"bind, sand-attack, headbutt, horn-attack, horn-drill, body-slam, take-down, double-edge, pin-missile, leer, bite, supersonic, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, hyper-beam, submission, seismic-toss, rock-throw, toxic, rage, mimic, double-team, withdraw, reflect, bide, waterfall, skull-bash, spike-cannon, constrict, rest, rock-slide, substitute, thief, snore, curse, protect, spikes, icy-wind, sandstorm, endure, rollout, swagger, attract, sleep-talk, return, frustration, hidden-power, rain-dance, crunch, ancient-power, rock-smash, whirlpool, hail, facade, knock-off, secret-power, dive, rock-tomb, tickle, muddy-water, iron-defense, mud-shot, rock-blast, water-pulse, gyro-ball, brine, natural-gift, toxic-spikes, rock-polish, earth-power, giga-impact, rock-climb, stone-edge, captivate, stealth-rock, smack-down, round, scald, shell-smash, confide, liquidation, meteor-beam",Tiene los tentáculos tan desarrollados que le sirven de manos y pies. Con ellos atrapa a su presa y le da un bocado.,False,False,45,70,sea,generation-i,https://pokeapi.co/api/v2/evolution-chain/69/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/139.png,2026-02-19T13:58:42.102040
140,kabuto,True,5,115,71,"rock, water","swift-swim, battle-armor, weak-armor",weak-armor,30,80,90,55,45,55,83,"scratch, sand-attack, headbutt, body-slam, take-down, double-edge, leer, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, aurora-beam, absorb, mega-drain, rock-throw, dig, toxic, rage, mimic, screech, double-team, harden, confuse-ray, reflect, bide, waterfall, leech-life, rest, rock-slide, slash, substitute, thief, snore, curse, flail, protect, mud-slap, foresight, icy-wind, sandstorm, giga-drain, endure, rollout, swagger, attract, sleep-talk, return, frustration, rapid-spin, hidden-power, rain-dance, ancient-power, rock-smash, whirlpool, hail, facade, knock-off, secret-power, rock-tomb, metal-sound, aerial-ace, iron-defense, mud-shot, rock-blast, water-pulse, brine, natural-gift, wring-out, rock-polish, earth-power, stone-edge, captivate, stealth-rock, aqua-jet, hone-claws, smack-down, round, scald, confide, liquidation, meteor-beam",Se cree que habitó las playas hace 300 millones de años. Se protege con una dura concha.,False,False,45,70,sea,generation-i,https://pokeapi.co/api/v2/evolution-chain/70/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/140.png,2026-02-19T13:58:42.796191
141,kabutops,True,13,405,173,"rock, water","swift-swim, battle-armor, weak-armor",weak-armor,60,115,105,65,70,80,103,"scratch, razor-wind, swords-dance, cut, mega-kick, sand-attack, headbutt, body-slam, take-down, double-edge, leer, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, hyper-beam, submission, low-kick, seismic-toss, absorb, mega-drain, rock-throw, dig, toxic, rage, mimic, screech, double-team, harden, confuse-ray, reflect, bide, waterfall, skull-bash, leech-life, rest, rock-slide, slash, substitute, thief, snore, curse, protect, mud-slap, icy-wind, sandstorm, giga-drain, endure, rollout, swagger, fury-cutter, attract, sleep-talk, return, frustration, hidden-power, rain-dance, ancient-power, rock-smash, whirlpool, hail, facade, nature-power, superpower, brick-break, knock-off, secret-power, dive, rock-tomb, metal-sound, aerial-ace, iron-defense, mud-shot, rock-blast, water-pulse, brine, natural-gift, feint, wring-out, rock-polish, night-slash, aqua-tail, x-scissor, earth-power, giga-impact, psycho-cut, rock-climb, cross-poison, stone-edge, captivate, stealth-rock, aqua-jet, hone-claws, smack-down, round, scald, razor-shell, confide, liquidation, meteor-beam, flip-turn","Repliega sus extremidades en el agua para hacerse más compacto, y mueve su concha para nadar rápido.",False,False,45,70,sea,generation-i,https://pokeapi.co/api/v2/evolution-chain/70/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/141.png,2026-02-19T13:58:43.505079
142,aerodactyl,True,18,590,180,"rock, flying","rock-head, pressure, unnerve",unnerve,80,105,65,60,75,130,98,"razor-wind, wing-attack, whirlwind, fly, headbutt, take-down, double-edge, bite, roar, supersonic, flamethrower, hyper-beam, strength, dragon-rage, rock-throw, earthquake, toxic, agility, rage, mimic, double-team, reflect, bide, fire-blast, swift, sky-attack, rest, rock-slide, substitute, thief, snore, curse, protect, scary-face, foresight, detect, sandstorm, endure, swagger, steel-wing, attract, sleep-talk, return, frustration, dragon-breath, pursuit, iron-tail, hidden-power, twister, rain-dance, sunny-day, crunch, ancient-power, rock-smash, heat-wave, torment, facade, taunt, secret-power, air-cutter, rock-tomb, aerial-ace, dragon-claw, dragon-dance, rock-blast, roost, natural-gift, tailwind, payback, assurance, rock-polish, aqua-tail, dragon-pulse, earth-power, giga-impact, thunder-fang, ice-fang, fire-fang, defog, iron-head, stone-edge, captivate, stealth-rock, ominous-wind, hone-claws, wide-guard, smack-down, round, sky-drop, incinerate, bulldoze, hurricane, confide, laser-focus, brutal-swing, psychic-fangs, meteor-beam, dual-wingbeat",Se regeneró a partir de material genético de un dinosaurio encontrado en ámbar. Cuando vuela emite escandalosos alaridos.,False,False,45,70,mountain,generation-i,https://pokeapi.co/api/v2/evolution-chain/71/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/142.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/142.png,2026-02-19T13:58:44.291260
143,snorlax,True,21,4600,189,normal,"immunity, thick-fat, gluttony",gluttony,160,110,65,65,110,30,136,"mega-punch, pay-day, fire-punch, ice-punch, thunder-punch, whirlwind, mega-kick, headbutt, tackle, body-slam, take-down, double-edge, bite, flamethrower, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, hyper-beam, submission, counter, seismic-toss, strength, solar-beam, thunderbolt, thunder, earthquake, fissure, dig, toxic, psychic, rage, mimic, screech, double-team, harden, defense-curl, reflect, bide, metronome, self-destruct, lick, fire-blast, skull-bash, amnesia, psywave, rest, rock-slide, substitute, snore, curse, flail, protect, belly-drum, mud-slap, zap-cannon, icy-wind, outrage, sandstorm, endure, charm, rollout, swagger, attract, sleep-talk, return, frustration, dynamic-punch, encore, pursuit, hidden-power, rain-dance, sunny-day, crunch, psych-up, shadow-ball, rock-smash, whirlpool, uproar, stockpile, swallow, facade, focus-punch, helping-hand, superpower, recycle, brick-break, yawn, snatch, secret-power, hyper-voice, rock-tomb, block, covet, shock-wave, water-pulse, hammer-arm, natural-gift, fling, gastro-acid, last-resort, seed-bomb, focus-blast, giga-impact, zen-headbutt, rock-climb, gunk-shot, iron-head, captivate, smack-down, heavy-slam, after-you, round, chip-away, incinerate, retaliate, bulldoze, work-up, wild-charge, heat-crash, belch, confide, power-up-punch, darkest-lariat, high-horsepower, stomping-tantrum, body-press, steel-roller, terrain-pulse, tera-blast, trailblaze, chilling-water, hard-press, supercell-slam","No se encuentra satisfecho hasta que no se come 400 kg de comida cada día. Cuando acaba de comer, se queda dormido.",False,False,25,70,mountain,generation-i,https://pokeapi.co/api/v2/evolution-chain/72/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/143.png,2026-02-19T13:58:44.955274
144,articuno,True,17,554,261,"ice, flying","pressure, snow-cloak",snow-cloak,90,85,100,95,125,85,88,"razor-wind, gust, whirlwind, fly, headbutt, take-down, double-edge, leer, roar, mist, water-gun, ice-beam, blizzard, bubble-beam, hyper-beam, peck, toxic, agility, rage, mimic, double-team, light-screen, haze, reflect, bide, swift, sky-attack, rest, substitute, mind-reader, snore, curse, powder-snow, protect, mud-slap, icy-wind, detect, sandstorm, endure, swagger, steel-wing, sleep-talk, return, frustration, hidden-power, twister, rain-dance, sunny-day, mirror-coat, ancient-power, rock-smash, hail, facade, helping-hand, secret-power, feather-dance, weather-ball, air-cutter, signal-beam, sheer-cold, aerial-ace, icicle-spear, water-pulse, roost, natural-gift, pluck, tailwind, u-turn, air-slash, brave-bird, giga-impact, avalanche, ice-shard, defog, ominous-wind, round, sky-drop, frost-breath, hurricane, freeze-dry, confide, laser-focus, aurora-veil, triple-axel, dual-wingbeat, tera-blast, ice-spinner, snowscape",Legendario Pokémon pájaro capaz de generar ventiscas congelando la humedad del aire.,True,False,3,35,rare,generation-i,https://pokeapi.co/api/v2/evolution-chain/73/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/144.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/144.png,2026-02-19T13:58:45.704706
